iter	Logloss
1512	0.1863144341
1513	0.1862246545
1514	0.1861755184
1515	0.1860557696
1516	0.1859683116
1517	0.1859012102
1518	0.1857796065
1519	0.1857211612
1520	0.1856624825
1521	0.1855764593
1522	0.1854945658
1523	0.185425318
1524	0.1853215745
1525	0.1852606444
1526	0.1851259167
1527	0.1849926823
1528	0.1848941535
1529	0.1848100668
1530	0.1846932111
1531	0.1846263197
1532	0.1845030712
1533	0.1844293904
1534	0.1843113097
1535	0.1842384338
1536	0.1841934157
1537	0.1840707855
1538	0.1839817642
1539	0.1838663434
1540	0.1837656214
1541	0.1836800415
1542	0.1835740816
1543	0.1835177127
1544	0.1833945458
1545	0.1833335107
1546	0.1833133872
1547	0.1832188131
1548	0.1831368029
1549	0.1830882734
1550	0.1830174624
1551	0.1829041881
1552	0.1828104072
1553	0.1827281987
1554	0.1826916849
1555	0.1825750042
1556	0.1824966221
1557	0.1824589067
1558	0.1823251007
1559	0.1822219055
1560	0.1821599605
1561	0.1821080246
1562	0.1820122488
1563	0.1819084004
1564	0.181837636
1565	0.1817897715
1566	0.1817196487
1567	0.1816491643
1568	0.1815481857
1569	0.1814707718
1570	0.1814331848
1571	0.1813592357
1572	0.1812377603
1573	0.1811757452
1574	0.1810922535
1575	0.1810230173
1576	0.1809628688
1577	0.1808698928
1578	0.1808107009
1579	0.180750179
1580	0.1806517085
1581	0.1805297898
1582	0.1804897297
1583	0.1804514194
1584	0.1804111492
1585	0.1803127021
1586	0.1802583047
1587	0.1801942481
1588	0.1800642218
1589	0.1799214564
1590	0.1798492455
1591	0.1797448954
1592	0.1796520945
1593	0.1795452246
1594	0.1794518637
1595	0.1793414475
1596	0.1792728762
1597	0.1792097646
1598	0.1791581553
1599	0.1790949387
1600	0.1790340669
1601	0.1789869723
1602	0.17895194
1603	0.178864307
1604	0.1788059783
1605	0.1787454564
1606	0.1786190348
1607	0.1785039406
1608	0.1783706362
1609	0.1783078162
1610	0.1782452411
1611	0.1781718403
1612	0.1781199627
1613	0.1780371593
1614	0.1779754125
1615	0.1778835682
1616	0.1778087208
1617	0.1777360549
1618	0.1775944094
1619	0.1775121076
1620	0.1773864559
1621	0.177298088
1622	0.1772555897
1623	0.1771891649
1624	0.177092036
1625	0.1770587186
1626	0.1769671892
1627	0.1768736533
1628	0.1768431941
1629	0.176713366
1630	0.176574672
1631	0.1764929419
1632	0.1764067437
1633	0.1763473417
1634	0.1762581222
1635	0.1762084144
1636	0.1761401815
1637	0.1760958517
1638	0.1760007526
1639	0.1758982224
1640	0.1758023417
1641	0.1757550254
1642	0.1756702621
1643	0.1755787094
1644	0.1754881599
1645	0.1753950906
1646	0.175331489
1647	0.175252372
1648	0.1751698719
1649	0.1750565508
1650	0.174932474
1651	0.1748792083
1652	0.174811337
1653	0.1747444456
1654	0.174638439
1655	0.1745779638
1656	0.1745448681
1657	0.1744514722
1658	0.1743513218
1659	0.1742505998
1660	0.1741707011
1661	0.1740875944
1662	0.1740210414
1663	0.1739122583
1664	0.1737968958
1665	0.1737374355
1666	0.1736291075
1667	0.1735655292
1668	0.1735108518
1669	0.1734226238
1670	0.1733480564
1671	0.1733143658
1672	0.1732372552
1673	0.173168859
1674	0.1730497168
1675	0.172950313
1676	0.1728127739
1677	0.1727220028
1678	0.1726374845
1679	0.1725796224
1680	0.1725370891
1681	0.1724180636
1682	0.1723230111
1683	0.1722459472
1684	0.1721676001
1685	0.1720678114
1686	0.1719989018
1687	0.171934227
1688	0.1718273338
1689	0.171761539
1690	0.1716966425
1691	0.1716193336
1692	0.1715270343
1693	0.1714708521
1694	0.1713802209
1695	0.1712420636
1696	0.1711467078
1697	0.1710810297
1698	0.1709992295
1699	0.1708996974
1700	0.1708239867
1701	0.1707664513
1702	0.1706663593
1703	0.1705856323
1704	0.170493263
1705	0.1704405222
1706	0.1703830451
1707	0.1703196184
1708	0.1702633779
1709	0.1701618276
1710	0.1700467684
1711	0.169980157
1712	0.1698988702
1713	0.1698514139
1714	0.169766814
1715	0.1696862504
1716	0.1696348394
1717	0.1695472064
1718	0.1694400566
1719	0.1693411661
1720	0.1692701917
1721	0.1691740543
1722	0.1690630082
1723	0.1690069193
1724	0.1689518686
1725	0.168888967
1726	0.1688295534
1727	0.1686998653
1728	0.1686269311
1729	0.1685253458
1730	0.1684417491
1731	0.1683937446
1732	0.1683241351
1733	0.1682285227
1734	0.1681270074
1735	0.1680315467
1736	0.1679437853
1737	0.1678698945
1738	0.1677868811
1739	0.1677290657
1740	0.1676513719
1741	0.1675473484
1742	0.1674952726
1743	0.1674296761
1744	0.1673482726
1745	0.167300688
1746	0.1672517036
1747	0.1672100569
1748	0.1671428972
1749	0.1671138028
1750	0.1670702313
1751	0.1670093361
1752	0.1669293325
1753	0.1668675274
1754	0.1668036225
1755	0.1667750647
1756	0.1667017805
1757	0.1666303512
1758	0.1664944103
1759	0.1664523203
1760	0.1663820693
1761	0.1662615038
1762	0.1661534207
1763	0.1660687158
1764	0.1659719601
1765	0.1658703749
1766	0.1658020953
1767	0.1657484562
1768	0.1656781818
1769	0.1656344469
1770	0.1655663423
1771	0.1655032657
1772	0.1654257468
1773	0.1653403419
1774	0.1652272776
1775	0.165166569
1776	0.1650670486
1777	0.1650127329
1778	0.1649598288
1779	0.1648873845
1780	0.1648163168
1781	0.164721521
1782	0.1646770629
1783	0.1646007573
1784	0.1644722475
1785	0.1644118656
1786	0.1643502472
1787	0.1642913118
1788	0.1641937046
1789	0.1641547293
1790	0.1641123244
1791	0.16402006
1792	0.1639301872
1793	0.1638505568
1794	0.1637705648
1795	0.163692591
1796	0.1636284178
1797	0.16360098
1798	0.1635038743
1799	0.1634121816
1800	0.1633417789
1801	0.1632988139
1802	0.1632336024
1803	0.1631465177
1804	0.1630940452
1805	0.1630201544
1806	0.1629803042
1807	0.1628864417
1808	0.162802495
1809	0.1627314856
1810	0.162688649
1811	0.1625661704
1812	0.1624822937
1813	0.1624358291
1814	0.1623930742
1815	0.1622972168
1816	0.1622298004
1817	0.1621717867
1818	0.1620827421
1819	0.1620318095
1820	0.1619803752
1821	0.1619220815
1822	0.1617909003
1823	0.1617264237
1824	0.1616523813
1825	0.1615246531
1826	0.1614764969
1827	0.1614166166
1828	0.1613591395
1829	0.1612627455
1830	0.1611779006
1831	0.1611068096
1832	0.1610617448
1833	0.1609853925
1834	0.1609052139
1835	0.1608476318
1836	0.1607818604
1837	0.1607017167
1838	0.1606293658
1839	0.1605628827
1840	0.1604814092
1841	0.1603569241
1842	0.1602845498
1843	0.1602136688
1844	0.1601737719
1845	0.1600975597
1846	0.1600326981
1847	0.1599316495
1848	0.1598590069
1849	0.1598084009
1850	0.159744321
1851	0.1596904603
1852	0.1596506335
1853	0.1596192759
1854	0.1595897383
1855	0.1595120445
1856	0.1594217516
1857	0.1593851679
1858	0.159340838
1859	0.1592858924
1860	0.1592076853
1861	0.1591028103
1862	0.1590016333
1863	0.1589401198
1864	0.1588230775
1865	0.158787322
1866	0.1587176308
1867	0.1586654616
1868	0.158614494
1869	0.158572929
1870	0.1584828695
1871	0.1584132483
1872	0.1583761046
1873	0.1583083966
1874	0.1582191654
1875	0.1582125509
1876	0.1581566254
1877	0.1580836445
1878	0.1579903419
1879	0.1579106299
1880	0.1578282464
1881	0.1577558022
1882	0.1577103058
1883	0.1576298472
1884	0.1575810844
1885	0.1574994242
1886	0.157484842
1887	0.1574311329
1888	0.1573482362
1889	0.1572947371
1890	0.1572021811
1891	0.1571475971
1892	0.1570965245
1893	0.1569747458
1894	0.1568731255
1895	0.1567517902
1896	0.1566697567
1897	0.1566140294
1898	0.1565346091
1899	0.1564734689
1900	0.1564058426
1901	0.156342346
1902	0.1562962197
1903	0.1561619703
1904	0.1560974354
1905	0.1560372402
1906	0.1559174097
1907	0.1558696502
1908	0.1557898215
1909	0.1557197921
1910	0.155670096
1911	0.1555861027
1912	0.1554929167
1913	0.1554407242
1914	0.155397911
1915	0.1553184789
1916	0.1552402601
1917	0.1551358751
1918	0.1550385011
1919	0.1549992693
1920	0.1549620555
1921	0.1549041935
1922	0.1548978006
1923	0.1548440799
1924	0.1547240044
1925	0.1546764549
1926	0.154641796
1927	0.1545761528
1928	0.1545206006
1929	0.1544389404
1930	0.1543270309
1931	0.1542728202
1932	0.1541980428
1933	0.154125202
1934	0.1540934595
1935	0.1540467265
1936	0.1540178538
1937	0.1539678661
1938	0.1539050928
1939	0.1538465074
1940	0.153784959
1941	0.153675056
1942	0.1535630066
1943	0.1534797598
1944	0.1534105353
1945	0.1533312316
1946	0.1532723896
1947	0.1532255867
1948	0.1531596519
1949	0.153095957
1950	0.1530444644
1951	0.1529832426
1952	0.1528998792
1953	0.1528275749
1954	0.152776339
1955	0.1527148256
1956	0.1526832581
1957	0.1526301789
1958	0.1525413443
1959	0.1524798309
1960	0.1524129978
1961	0.1523284212
1962	0.1522734289
1963	0.1522069575
1964	0.1521300103
1965	0.1520394725
1966	0.1519625253
1967	0.1519044532
1968	0.1518517707
1969	0.1517684773
1970	0.1516695635
1971	0.1516185142
1972	0.1515777658
1973	0.1515253866
1974	0.1514311858
1975	0.1513590098
1976	0.1513164649
1977	0.1512714818
1978	0.1511977309
1979	0.1510882596
1980	0.1510399868
1981	0.1509808882
1982	0.150932662
1983	0.1508844708
1984	0.1508332232
1985	0.1507534412
1986	0.150705915
1987	0.1506422317
1988	0.1505432829
1989	0.1504748983
1990	0.1504031307
1991	0.1503123245
1992	0.1502412802
1993	0.150160145
1994	0.1500692805
1995	0.1499628539
1996	0.1499116647
1997	0.1498458232
1998	0.1498118293
1999	0.1497721541
